1000 0.040164
1500 0.049368
2000 0.046469
2500 0.043287
3000 0.045392
3500 0.047149
4000 0.044294
4500 0.044188
5000 0.033384
5500 0.033586
6000 0.037086
6500 0.054038
7000 0.049762
7500 0.049957
8000 0.049596
8500 0.050140
9000 0.047761
9500 0.047774
10000 0.049936
10500 0.048048
11000 0.049004
11500 0.047281
12000 0.050026
12500 0.048944
13000 0.051265
13500 0.050481
14000 0.059554
14500 0.041889
15000 0.058323
15500 0.051264
16000 0.049798
16500 0.040665
17000 0.052926
17500 0.048531
18000 0.049358
18500 0.034577
19000 0.040227
19500 0.045440
20000 0.038644
20500 0.044593
21000 0.053053
21500 0.050427
22000 0.043418
22500 0.043109
23000 0.044701
23500 0.048282
24000 0.045765
24500 0.038480
25000 0.046308
25500 0.051397
26000 0.040642
26500 0.049379
27000 0.046750
27500 0.044095
28000 0.036060
28500 0.042581
29000 0.042033
29500 0.039385
