500 	 0.000000E+00 	 1.000000E+00 	 9.737155E-05 	 INF 
1000 	 5.022592E-02 	 1.000000E+00 	 2.445602E-04 	 1.511619E+00 
1500 	 5.150767E-02 	 1.000000E+00 	 -2.101908E-04 	 -1.859464E+00 
2000 	 5.141314E-02 	 1.000000E+00 	 -2.888716E-04 	 3.743308E-01 
2500 	 4.191112E-02 	 1.000000E+00 	 -8.273504E-05 	 -7.135924E-01 
3000 	 4.495671E-02 	 1.000000E+00 	 3.352880E-04 	 -5.052551E+00 
3500 	 4.833754E-02 	 1.000000E+00 	 1.205421E-04 	 -6.404819E-01 
4000 	 4.328168E-02 	 1.000000E+00 	 2.245233E-04 	 8.626127E-01 
4500 	 4.292021E-02 	 1.000000E+00 	 3.626024E-04 	 6.149880E-01 
5000 	 4.368152E-02 	 1.000000E+00 	 -2.503613E-04 	 -1.690457E+00 
5500 	 3.628217E-02 	 1.000000E+00 	 -5.915114E-05 	 -7.637369E-01 
6000 	 4.339710E-02 	 1.000000E+00 	 -5.522279E-05 	 -6.641214E-02 
6500 	 4.126378E-02 	 1.000000E+00 	 -5.998724E-05 	 8.627699E-02 
7000 	 5.602045E-02 	 1.000000E+00 	 -3.848989E-04 	 5.416346E+00 
7500 	 5.469636E-02 	 1.000000E+00 	 -3.427828E-04 	 -1.094213E-01 
8000 	 5.131297E-02 	 1.000000E+00 	 -1.751364E-04 	 -4.890747E-01 
8500 	 4.603738E-02 	 1.000000E+00 	 -1.505847E-04 	 -1.401859E-01 
9000 	 5.308105E-02 	 1.000000E+00 	 1.356950E-04 	 -1.901120E+00 
9500 	 4.636927E-02 	 1.000000E+00 	 1.014725E-04 	 -2.522012E-01 
10000 	 5.141012E-02 	 1.000000E+00 	 2.478713E-06 	 -9.755726E-01 
10500 	 4.742613E-02 	 1.000000E+00 	 -1.196379E-04 	 -4.926612E+01 
11000 	 5.269509E-02 	 1.000000E+00 	 1.744475E-04 	 -2.458130E+00 
11500 	 4.865868E-02 	 1.000000E+00 	 1.044313E-04 	 -4.013599E-01 
12000 	 4.405626E-02 	 1.000000E+00 	 -8.764405E-05 	 -1.839251E+00 
12500 	 4.416070E-02 	 1.000000E+00 	 1.059529E-05 	 -1.120890E+00 
13000 	 4.840554E-02 	 1.000000E+00 	 -7.231496E-07 	 -1.068252E+00 
13500 	 5.440731E-02 	 1.000000E+00 	 2.254229E-04 	 -3.127237E+02 
14000 	 4.943664E-02 	 1.000000E+00 	 -3.662426E-05 	 -1.162469E+00 
14500 	 4.978782E-02 	 1.000000E+00 	 -2.335379E-04 	 5.376590E+00 
15000 	 3.857274E-02 	 1.000000E+00 	 -1.131339E-05 	 -9.515565E-01 
15500 	 5.697490E-02 	 1.000000E+00 	 -2.595693E-04 	 2.194354E+01 
16000 	 5.101818E-02 	 1.000000E+00 	 7.433150E-05 	 -1.286365E+00 
16500 	 4.803922E-02 	 1.000000E+00 	 -3.719910E-05 	 -1.500449E+00 
17000 	 5.058323E-02 	 1.000000E+00 	 5.609011E-05 	 -2.507835E+00 
17500 	 5.393416E-02 	 1.000000E+00 	 -3.528400E-05 	 -1.629059E+00 
18000 	 4.962501E-02 	 1.000000E+00 	 4.900886E-05 	 -2.388982E+00 
18500 	 5.721433E-02 	 1.000000E+00 	 1.448858E-05 	 -7.043682E-01 
19000 	 4.976412E-02 	 1.000000E+00 	 4.302572E-05 	 1.969630E+00 
19500 	 5.119916E-02 	 1.000000E+00 	 -3.774971E-04 	 -9.773754E+00 
20000 	 4.989962E-02 	 1.000000E+00 	 -7.046522E-05 	 -8.133357E-01 
20500 	 4.372488E-02 	 1.000000E+00 	 8.316762E-05 	 -2.180265E+00 
21000 	 5.038329E-02 	 1.000000E+00 	 -1.464971E-04 	 -2.761467E+00 
21500 	 4.394345E-02 	 1.000000E+00 	 -1.778655E-04 	 2.141234E-01 
22000 	 5.690468E-02 	 1.000000E+00 	 9.690111E-05 	 -1.544800E+00 
22500 	 4.986743E-02 	 1.000000E+00 	 2.555572E-04 	 1.637299E+00 
23000 	 5.244806E-02 	 1.000000E+00 	 -3.006308E-05 	 -1.117637E+00 
23500 	 4.804729E-02 	 1.000000E+00 	 4.387813E-05 	 -2.459535E+00 
24000 	 5.004147E-02 	 1.000000E+00 	 -2.836100E-05 	 -1.646358E+00 
24500 	 5.423602E-02 	 1.000000E+00 	 2.579922E-05 	 -1.909673E+00 
25000 	 4.827125E-02 	 1.000000E+00 	 5.634092E-06 	 -7.816178E-01 
25500 	 4.439295E-02 	 1.000000E+00 	 1.360809E-04 	 2.315312E+01 
26000 	 4.246398E-02 	 1.000000E+00 	 -5.923478E-05 	 -1.435291E+00 
26500 	 5.100183E-02 	 1.000000E+00 	 -3.308493E-04 	 4.585389E+00 
