# zeta    SD    SD_err
0.038 0.003665505553999338 0.000321306014364725
0.0382 0.0032555103502216053 0.0002855460613795086
0.0384 0.0028236788874799485 0.00024059936590215602
0.0386 0.0031751497728453697 0.0002454051762971417
0.0388 0.0028690939255451363 0.00017733906993632818
0.039 0.003148498063267627 0.0003146978435349068
0.0392 0.003840042014822234 0.0002792500279826998
0.0394 0.003515260949858488 0.0002639203018432042
0.0396 0.0031060710660897636 0.0002650643731031128
0.0398 0.0032173454663122518 0.00021778450614815182
0.04 0.0035094617308641506 0.0002428546462584804
0.0402 0.003054286225028689 0.00030056260765468404
0.0404 0.003415529224937184 0.00024201326473824073
0.0406 0.003117395631228093 0.00030292557592653563
0.0408 0.002716413887830793 0.00027914184399530827
0.041 0.0031661324602107223 0.000304132502496954
0.0412 0.002683720439986252 0.0002704883707687325
0.0414 0.0034303113981678105 0.00028114545721851235
0.0416 0.00283960029187208 0.00022313957002511152
0.0418 0.002716008751385017 0.00031660038108982457
0.042 0.0030556957079526095 0.0003174492805076402
0.0422 0.003266230407610584 0.00028679940904110867
0.0424 0.0029329448965843188 0.0002771916407167016
0.0426 0.0031995949636789965 0.0002513332596726246
0.0428 0.0033081972425476687 0.000249519199727471
0.043 0.0032900072720284377 0.00026134379266189
0.0432 0.0030531279918142966 0.00027151574204996206
0.0434 0.0034138067467857636 0.00028455621176274947
0.0436 0.003992610649487375 0.0003270887063841926
0.0438 0.003095256268873387 0.0002963078808616012
0.044 0.0036516908787026315 0.000348347708414983
0.0442 0.0037275565495911655 0.00024742505539967634
0.0444 0.0036702704123265906 0.00032918411082550236
0.0446 0.003874040687499294 0.000347940529650571
0.0448 0.003433766658117584 0.00035170950917333643
0.045 0.004412456615356122 0.0003902762982658383
0.0452 0.004200488043834907 0.00033636684570650374
0.0454 0.003218125508366633 0.0002662694865449423
0.0456 0.0035795551869471152 0.00031952729652158366
0.0458 0.0033488279072535214 0.0003503181403423542
0.046 0.003330225956357916 0.00025222932132712975
0.0462 0.0038417312870111043 0.00034885576302980104
0.0464 0.004469143351292282 0.00039585096420762764
0.0466 0.003968127194735572 0.00033218127237926196
0.0468 0.0036641199050249434 0.00030954700742375846
0.047 0.004301980457231297 0.000462669958951016
0.0472 0.0036745603812701187 0.0003103619329489029
0.0474 0.0036780678560352853 0.0003864838202766724
0.0476 0.003867238718724253 0.0003698679093565881
0.0478 0.0035108422194111773 0.00026885567989290584
0.048 0.0038043711141790572 0.00029769060773238116
0.0482 0.0033351533688272873 0.0004508269002316166
0.0484 0.0034506289687533777 0.00030115967292518737
0.0486 0.0035206962237034874 0.0003136179927074796
0.0488 0.003944108786329302 0.000293837451706108
0.049 0.003806588647332412 0.00031464539549502796
0.0492 0.003396250359676094 0.00030333967252318733
0.0494 0.004184670871454529 0.00038188475052318617
0.0496 0.003865371351319301 0.0003729460859877884
0.0498 0.003907319761115029 0.0003979680327159933
0.05 0.003909734793256442 0.00038940147753638955
