1000 0.034430
1500 0.044418
2000 0.042853
2500 0.046075
3000 0.046262
3500 0.049172
4000 0.048436
4500 0.050525
5000 0.054492
5500 0.060401
6000 0.057988
6500 0.051075
7000 0.045757
7500 0.055195
8000 0.044833
8500 0.056487
9000 0.050610
9500 0.051337
10000 0.061468
10500 0.062983
11000 0.062563
11500 0.052645
12000 0.058424
12500 0.051880
13000 0.052433
13500 0.059250
14000 0.059231
14500 0.056880
15000 0.055900
15500 0.048792
16000 0.048834
16500 0.059982
17000 0.053749
17500 0.059758
18000 0.058592
18500 0.054603
19000 0.049531
19500 0.051798
20000 0.055838
20500 0.046898
21000 0.057845
21500 0.049200
22000 0.053680
22500 0.047022
23000 0.042995
23500 0.048409
24000 0.056743
