1000 0.020713
1500 0.038226
2000 0.042570
2500 0.047411
3000 0.038473
3500 0.034989
4000 0.042669
4500 0.039812
5000 0.041047
5500 0.037364
6000 0.046181
6500 0.046679
7000 0.052914
7500 0.043641
8000 0.043488
8500 0.039319
9000 0.036878
9500 0.035002
10000 0.041895
10500 0.039640
11000 0.040148
11500 0.042382
12000 0.038344
12500 0.043880
13000 0.057189
13500 0.041579
14000 0.037243
14500 0.044021
15000 0.035426
15500 0.052611
16000 0.046444
16500 0.043021
17000 0.045832
17500 0.042695
18000 0.048992
18500 0.051680
19000 0.047724
19500 0.047059
20000 0.045383
20500 0.050154
21000 0.048159
21500 0.047834
22000 0.049570
22500 0.045336
23000 0.039136
23500 0.041044
24000 0.040777
