1000 0.001815
1500 0.003752
2000 0.007311
2500 0.012836
3000 0.015455
3500 0.018931
4000 0.020122
4500 0.019693
5000 0.023183
5500 0.020491
6000 0.018821
6500 0.019868
7000 0.017750
7500 0.020815
8000 0.019514
8500 0.021207
9000 0.020237
9500 0.019405
10000 0.018768
10500 0.021596
11000 0.018638
11500 0.017492
12000 0.018909
12500 0.022975
13000 0.023062
13500 0.022811
14000 0.016070
14500 0.023512
15000 0.019864
15500 0.019326
16000 0.020634
16500 0.017021
17000 0.021058
17500 0.020475
18000 0.022623
18500 0.018700
19000 0.018909
19500 0.019914
20000 0.019774
20500 0.021755
21000 0.023338
21500 0.021035
22000 0.018832
22500 0.020112
23000 0.018371
23500 0.018768
24000 0.017600
24500 0.018292
25000 0.022771
25500 0.020680
26000 0.018963
26500 0.019048
27000 0.021947
27500 0.020132
28000 0.020515
28500 0.023270
29000 0.020331
29500 0.020982
30000 0.019814
30500 0.022593
31000 0.013789
31500 0.018654
32000 0.018084
32500 0.017741
33000 0.020105
33500 0.019524
34000 0.019884
34500 0.020662
35000 0.019861
35500 0.019591
36000 0.020073
36500 0.023568
37000 0.022313
37500 0.022316
38000 0.023461
38500 0.022185
39000 0.018945
39500 0.020194
40000 0.017892
40500 0.019254
41000 0.022201
41500 0.022824
42000 0.023559
42500 0.024088
43000 0.021370
43500 0.025104
44000 0.019792
44500 0.022579
45000 0.019928
45500 0.022874
46000 0.022325
46500 0.023349
47000 0.023216
47500 0.027111
48000 0.018952
48500 0.026597
49000 0.022475
49500 0.026941
50000 0.023820
50500 0.024866
51000 0.026102
51500 0.024217
52000 0.026324
52500 0.023552
53000 0.025420
53500 0.026739
54000 0.021685
54500 0.027006
55000 0.020678
55500 0.026682
56000 0.020780
56500 0.024638
57000 0.023971
57500 0.021038
58000 0.023407
58500 0.022678
59000 0.021966
59500 0.021542
60000 0.021220
60500 0.021906
61000 0.022874
61500 0.022140
62000 0.022060
62500 0.022000
63000 0.022306
63500 0.021452
64000 0.021638
64500 0.020963
65000 0.018944
65500 0.022343
66000 0.020139
66500 0.016460
67000 0.016695
67500 0.016376
68000 0.019115
68500 0.018892
69000 0.025263
69500 0.019343
70000 0.022484
70500 0.020959
71000 0.019487
71500 0.017294
72000 0.019648
72500 0.020628
73000 0.020868
73500 0.020942
74000 0.019770
74500 0.019408
75000 0.020060
75500 0.021369
76000 0.018146
76500 0.018486
77000 0.021644
77500 0.021094
78000 0.021525
78500 0.023071
79000 0.020465
79500 0.017081
80000 0.018231
80500 0.023358
81000 0.022743
81500 0.020213
82000 0.023178
82500 0.021923
83000 0.023800
83500 0.017313
84000 0.020426
84500 0.022033
85000 0.023492
85500 0.021018
86000 0.021058
86500 0.021023
87000 0.023146
87500 0.023885
88000 0.023316
88500 0.019558
89000 0.022415
89500 0.017984
90000 0.020577
90500 0.023743
91000 0.020599
91500 0.020708
92000 0.021010
92500 0.022635
93000 0.019980
93500 0.018268
94000 0.019788
94500 0.020704
95000 0.024504
95500 0.024397
96000 0.022945
96500 0.022416
97000 0.021025
97500 0.022965
98000 0.017925
98500 0.017048
99000 0.021721
99500 0.021115
100000 0.021689
100500 0.017544
101000 0.020336
101500 0.017633
102000 0.017881
102500 0.017098
103000 0.015123
103500 0.016076
104000 0.016968
104500 0.020021
105000 0.019324
105500 0.021093
106000 0.022689
106500 0.020837
107000 0.019717
107500 0.018383
108000 0.015400
108500 0.019970
109000 0.024141
109500 0.024091
110000 0.024782
110500 0.023438
111000 0.027427
111500 0.023007
112000 0.026403
112500 0.026343
113000 0.021891
113500 0.026843
114000 0.024569
114500 0.024350
115000 0.025316
115500 0.023792
116000 0.027324
116500 0.021642
117000 0.028386
117500 0.022417
118000 0.027450
118500 0.022963
119000 0.025883
119500 0.026774
120000 0.022610
120500 0.028175
121000 0.022559
121500 0.027016
122000 0.022826
122500 0.026066
123000 0.027304
123500 0.021467
124000 0.024872
124500 0.024881
125000 0.026393
125500 0.022725
126000 0.025926
126500 0.020590
127000 0.026613
127500 0.021721
128000 0.024398
128500 0.025563
129000 0.020546
129500 0.026178
130000 0.024295
130500 0.022464
131000 0.021395
131500 0.025327
132000 0.019771
132500 0.026741
133000 0.022290
133500 0.022815
134000 0.021376
134500 0.021390
135000 0.022700
135500 0.022074
136000 0.020645
136500 0.021311
137000 0.022543
137500 0.021413
138000 0.020867
138500 0.020989
139000 0.022350
139500 0.020859
140000 0.022068
140500 0.023511
141000 0.021656
141500 0.021437
142000 0.024776
142500 0.021848
143000 0.019116
143500 0.018582
144000 0.016438
144500 0.020002
145000 0.017748
145500 0.022527
146000 0.021225
146500 0.020669
147000 0.019196
147500 0.020259
148000 0.022154
148500 0.022547
149000 0.020456
149500 0.021464
150000 0.019734
150500 0.020235
151000 0.018657
151500 0.020493
152000 0.022594
152500 0.020918
153000 0.020504
153500 0.021978
154000 0.022729
154500 0.020885
155000 0.020417
155500 0.021687
156000 0.022580
156500 0.020228
157000 0.021004
157500 0.022389
158000 0.020130
158500 0.022650
159000 0.019116
159500 0.019883
160000 0.020450
160500 0.023704
161000 0.023307
161500 0.022118
162000 0.022494
162500 0.021521
163000 0.021034
163500 0.022313
164000 0.023488
164500 0.022239
165000 0.021893
165500 0.021979
166000 0.021262
166500 0.021267
167000 0.021229
167500 0.020212
168000 0.023119
168500 0.023228
169000 0.020341
169500 0.019688
170000 0.022699
170500 0.022261
171000 0.021732
171500 0.023129
172000 0.025673
172500 0.023402
173000 0.023168
173500 0.023895
174000 0.020405
174500 0.019458
175000 0.018690
175500 0.019478
176000 0.017959
