500 	 0.000000E+00 	 1.000000E+00 	 -1.453971E-05 	 -INF 
1000 	 1.748252E-02 	 1.000000E+00 	 1.167260E-05 	 -1.802809E+00 
1500 	 2.495527E-02 	 1.000000E+00 	 3.872967E-05 	 2.317999E+00 
2000 	 2.375255E-02 	 1.000000E+00 	 -1.091270E-05 	 -1.281766E+00 
2500 	 2.229535E-02 	 1.000000E+00 	 -1.089268E-05 	 -1.834807E-03 
3000 	 2.282248E-02 	 1.000000E+00 	 3.859771E-05 	 -4.543455E+00 
3500 	 2.284163E-02 	 1.000000E+00 	 -4.119785E-06 	 -1.106737E+00 
4000 	 2.585276E-02 	 1.000000E+00 	 -2.446311E-05 	 4.937958E+00 
4500 	 2.767937E-02 	 1.000000E+00 	 2.553505E-05 	 -2.043818E+00 
5000 	 2.272038E-02 	 1.000000E+00 	 -2.906793E-05 	 -2.138354E+00 
5500 	 2.570556E-02 	 1.000000E+00 	 3.168841E-05 	 -2.090150E+00 
6000 	 2.460221E-02 	 1.000000E+00 	 4.893224E-05 	 5.441683E-01 
6500 	 2.222598E-02 	 1.000000E+00 	 -1.245738E-05 	 -1.254584E+00 
7000 	 2.468850E-02 	 1.000000E+00 	 2.308857E-05 	 -2.853404E+00 
7500 	 2.636733E-02 	 1.000000E+00 	 1.409048E-05 	 -3.897206E-01 
8000 	 2.534895E-02 	 1.000000E+00 	 2.541427E-06 	 -8.196351E-01 
8500 	 2.812529E-02 	 1.000000E+00 	 -5.865504E-05 	 -2.407957E+01 
9000 	 2.559548E-02 	 1.000000E+00 	 -5.028706E-06 	 -9.142664E-01 
9500 	 2.626750E-02 	 1.000000E+00 	 1.983198E-07 	 -1.039438E+00 
10000 	 3.030784E-02 	 1.000000E+00 	 1.555290E-05 	 7.742335E+01 
10500 	 3.022273E-02 	 1.000000E+00 	 1.066403E-05 	 -3.143383E-01 
11000 	 2.696965E-02 	 1.000000E+00 	 -1.757767E-05 	 -2.648314E+00 
11500 	 2.035399E-02 	 1.000000E+00 	 -4.202667E-05 	 1.390913E+00 
12000 	 2.259436E-02 	 1.000000E+00 	 -1.146268E-05 	 -7.272522E-01 
12500 	 2.261635E-02 	 1.000000E+00 	 -1.285160E-05 	 1.211684E-01 
13000 	 2.665290E-02 	 1.000000E+00 	 1.990941E-05 	 -2.549177E+00 
13500 	 2.884284E-02 	 1.000000E+00 	 -5.167389E-05 	 -3.595451E+00 
14000 	 3.017184E-02 	 1.000000E+00 	 2.450782E-06 	 -1.047428E+00 
14500 	 2.867060E-02 	 1.000000E+00 	 -2.749515E-05 	 -1.221893E+01 
15000 	 2.775044E-02 	 1.000000E+00 	 -1.249672E-05 	 -5.454937E-01 
15500 	 2.417650E-02 	 1.000000E+00 	 3.222832E-05 	 -3.578943E+00 
16000 	 2.549383E-02 	 1.000000E+00 	 1.707650E-06 	 -9.470140E-01 
16500 	 2.671250E-02 	 1.000000E+00 	 5.134691E-06 	 2.006875E+00 
17000 	 2.637706E-02 	 1.000000E+00 	 -1.636467E-05 	 -4.187079E+00 
17500 	 2.960355E-02 	 1.000000E+00 	 -2.051417E-05 	 2.535647E-01 
18000 	 2.515349E-02 	 1.000000E+00 	 2.447357E-05 	 -2.193008E+00 
18500 	 2.628035E-02 	 1.000000E+00 	 3.331191E-06 	 -8.638862E-01 
19000 	 2.889559E-02 	 1.000000E+00 	 -3.893640E-05 	 -1.268843E+01 
19500 	 2.882444E-02 	 1.000000E+00 	 4.404184E-05 	 -2.131122E+00 
20000 	 2.575702E-02 	 1.000000E+00 	 -4.453655E-05 	 -2.011233E+00 
20500 	 2.925948E-02 	 1.000000E+00 	 -8.134963E-06 	 -8.173419E-01 
21000 	 2.779868E-02 	 1.000000E+00 	 2.812094E-06 	 -1.345680E+00 
21500 	 3.014593E-02 	 1.000000E+00 	 3.452974E-06 	 2.279014E-01 
22000 	 2.983113E-02 	 1.000000E+00 	 1.983326E-05 	 4.743819E+00 
22500 	 3.302658E-02 	 1.000000E+00 	 -4.054350E-06 	 -1.204422E+00 
23000 	 2.988237E-02 	 1.000000E+00 	 6.621000E-06 	 -2.633061E+00 
23500 	 2.918271E-02 	 1.000000E+00 	 3.719501E-05 	 4.617732E+00 
24000 	 2.999967E-02 	 1.000000E+00 	 -7.534840E-06 	 -1.202577E+00 
24500 	 2.770263E-02 	 1.000000E+00 	 8.015009E-06 	 -2.063727E+00 
25000 	 2.950071E-02 	 1.000000E+00 	 -2.981494E-05 	 -4.719888E+00 
25500 	 2.600421E-02 	 1.000000E+00 	 -1.648845E-05 	 -4.469736E-01 
26000 	 2.467670E-02 	 1.000000E+00 	 -1.016343E-07 	 -9.938360E-01 
26500 	 2.500376E-02 	 1.000000E+00 	 -1.567482E-05 	 1.532276E+02 
27000 	 3.113543E-02 	 1.000000E+00 	 1.799644E-05 	 -2.148111E+00 
27500 	 3.176909E-02 	 1.000000E+00 	 -1.371654E-05 	 -1.762181E+00 
28000 	 2.287962E-02 	 1.000000E+00 	 2.779814E-05 	 -3.026614E+00 
28500 	 2.261407E-02 	 1.000000E+00 	 6.150685E-06 	 -7.787376E-01 
29000 	 2.586616E-02 	 1.000000E+00 	 -3.053785E-05 	 -5.964952E+00 
29500 	 2.755207E-02 	 1.000000E+00 	 7.855846E-06 	 -1.257249E+00 
30000 	 3.164404E-02 	 1.000000E+00 	 8.920608E-06 	 1.355375E-01 
30500 	 2.906973E-02 	 1.000000E+00 	 1.869988E-05 	 1.096256E+00 
31000 	 3.283106E-02 	 1.000000E+00 	 3.303822E-05 	 7.667610E-01 
31500 	 3.207033E-02 	 1.000000E+00 	 -3.300335E-05 	 -1.998945E+00 
32000 	 2.876343E-02 	 1.000000E+00 	 8.864801E-06 	 -1.268603E+00 
32500 	 2.621737E-02 	 1.000000E+00 	 -1.630249E-05 	 -2.839014E+00 
33000 	 2.558400E-02 	 1.000000E+00 	 -1.408490E-05 	 -1.360276E-01 
33500 	 3.197231E-02 	 1.000000E+00 	 1.716056E-05 	 -2.218366E+00 
34000 	 3.307930E-02 	 1.000000E+00 	 5.203934E-06 	 -6.967504E-01 
34500 	 3.030439E-02 	 1.000000E+00 	 3.029558E-05 	 4.821668E+00 
35000 	 3.201094E-02 	 1.000000E+00 	 3.743215E-06 	 -8.764435E-01 
35500 	 3.080824E-02 	 1.000000E+00 	 2.623128E-06 	 -2.992312E-01 
36000 	 2.816679E-02 	 1.000000E+00 	 2.134571E-05 	 7.137503E+00 
36500 	 2.471955E-02 	 1.000000E+00 	 2.545402E-06 	 -8.807535E-01 
37000 	 2.871941E-02 	 1.000000E+00 	 -5.834752E-05 	 -2.392271E+01 
37500 	 2.633697E-02 	 1.000000E+00 	 1.401995E-06 	 -1.024028E+00 
38000 	 2.071805E-02 	 1.000000E+00 	 1.188838E-05 	 7.479615E+00 
38500 	 2.691430E-02 	 1.000000E+00 	 3.594892E-05 	 2.023871E+00 
39000 	 2.522243E-02 	 1.000000E+00 	 -4.045396E-05 	 -2.125318E+00 
39500 	 3.145522E-02 	 1.000000E+00 	 5.554162E-05 	 -2.372959E+00 
40000 	 3.094893E-02 	 1.000000E+00 	 -1.486373E-05 	 -1.267614E+00 
40500 	 3.296930E-02 	 1.000000E+00 	 5.430744E-06 	 -1.365369E+00 
41000 	 2.724732E-02 	 1.000000E+00 	 1.520978E-05 	 1.800680E+00 
41500 	 3.028099E-02 	 1.000000E+00 	 -3.396220E-05 	 -3.232919E+00 
42000 	 2.383425E-02 	 1.000000E+00 	 6.368447E-06 	 -1.187516E+00 
42500 	 2.234376E-02 	 1.000000E+00 	 1.230467E-06 	 -8.067870E-01 
43000 	 2.610487E-02 	 1.000000E+00 	 2.723361E-07 	 -7.786725E-01 
