1000 0.037433
1500 0.037579
2000 0.039258
2500 0.041157
3000 0.039026
3500 0.036343
4000 0.044489
4500 0.044956
5000 0.044463
5500 0.047575
6000 0.043062
6500 0.040557
7000 0.039811
7500 0.038828
8000 0.044140
8500 0.047360
9000 0.048337
9500 0.048273
10000 0.047190
10500 0.045051
11000 0.042429
11500 0.039944
12000 0.038191
12500 0.037492
13000 0.037909
13500 0.039295
14000 0.041373
14500 0.043777
15000 0.046051
15500 0.047738
16000 0.048529
16500 0.048274
17000 0.046934
17500 0.044644
18000 0.041901
18500 0.039379
19000 0.037639
19500 0.036978
20000 0.037437
20500 0.038860
21000 0.040976
21500 0.043435
22000 0.045799
22500 0.047604
23000 0.048517
23500 0.048377
24000 0.047156
24500 0.044986
25000 0.042362
25500 0.039991
26000 0.038473
26500 0.038137
27000 0.039013
27500 0.040883
28000 0.043342
28500 0.045820
29000 0.047673
29500 0.048428
30000 0.047813
30500 0.045720
31000 0.042475
31500 0.039021
32000 0.036394
32500 0.035228
33000 0.035651
33500 0.037442
34000 0.040196
34500 0.043384
35000 0.046292
35500 0.048103
36000 0.048305
36500 0.046874
37000 0.044176
37500 0.041321
38000 0.039553
38500 0.039511
39000 0.041088
39500 0.043646
40000 0.046251
40500 0.047956
41000 0.048159
41500 0.046598
42000 0.043402
42500 0.039528
43000 0.036334
43500 0.034811
44000 0.035301
44500 0.037484
45000 0.040889
45500 0.043990
46000 0.046189
46500 0.047887
47000 0.048576
47500 0.048168
48000 0.046661
48500 0.044283
49000 0.041647
49500 0.039504
50000 0.038423
50500 0.038643
51000 0.040078
51500 0.042378
52000 0.044977
52500 0.047159
53000 0.048307
53500 0.048046
54000 0.046206
54500 0.043004
55000 0.039376
55500 0.036484
56000 0.035085
56500 0.035362
57000 0.037092
57500 0.039854
58000 0.043105
58500 0.046117
59000 0.048039
59500 0.048312
60000 0.046889
60500 0.044104
61000 0.041124
61500 0.039083
62000 0.038507
62500 0.039394
63000 0.041194
63500 0.043631
64000 0.046009
64500 0.047757
65000 0.048475
65500 0.047992
66000 0.046181
66500 0.043275
67000 0.040024
67500 0.037336
68000 0.035850
68500 0.035796
69000 0.037066
69500 0.039359
70000 0.042258
